"User_ID","消费时间间隔","消费频率","用户类型"
"117459","高","低","发展用户"
"11763","高","低","发展用户"
"117893","高","低","发展用户"
"118782","高","低","发展用户"
"118924","高","低","发展用户"
"119004","高","低","发展用户"
"119022","高","低","发展用户"
"119408","高","低","发展用户"
"119552","高","低","发展用户"
"119633","高","低","发展用户"
"119690","高","低","发展用户"
"11975","高","低","发展用户"
"119915","高","低","发展用户"
"119961","高","低","发展用户"
"119974","高","低","发展用户"
"120129","高","低","发展用户"
"120150","高","低","发展用户"
"120396","高","低","发展用户"
"120575","高","低","发展用户"
"120627","高","低","发展用户"
"120711","高","低","发展用户"
"120774","高","低","发展用户"
"120939","高","低","发展用户"
"120943","高","低","发展用户"
"120988","高","低","发展用户"
"121066","高","低","发展用户"
"12112","高","低","发展用户"
"121198","高","低","发展用户"
"12133","高","低","发展用户"
"121637","高","低","发展用户"
"121824","高","低","发展用户"
"122046","高","低","发展用户"
"122162","高","低","发展用户"
"122265","高","低","发展用户"
"122308","高","低","发展用户"
"122333","高","低","发展用户"
"122664","高","低","发展用户"
"12274","高","低","发展用户"
"122896","高","低","发展用户"
"122981","高","低","发展用户"
"123102","高","低","发展用户"
"123312","高","低","发展用户"
"123316","高","低","发展用户"
"123525","高","低","发展用户"
"12384","高","低","发展用户"
"123887","高","低","发展用户"
"124372","高","低","发展用户"
"124916","高","低","发展用户"
"125035","高","低","发展用户"
"125210","高","低","发展用户"
"125254","高","低","发展用户"
"125559","高","低","发展用户"
"12574","高","低","发展用户"
"126186","高","低","发展用户"
"126365","高","低","发展用户"
"126668","高","低","发展用户"
"126787","高","低","发展用户"
"127085","高","低","发展用户"
"127450","高","低","发展用户"
"127554","高","低","发展用户"
"127556","高","低","发展用户"
"128031","高","低","发展用户"
"128524","高","低","发展用户"
"128572","高","低","发展用户"
"112735","高","低","发展用户"
"112799","高","低","发展用户"
"113046","高","低","发展用户"
"11313","高","低","发展用户"
"113401","高","低","发展用户"
"11341","高","低","发展用户"
"113564","高","低","发展用户"
"113749","高","低","发展用户"
"11377","高","低","发展用户"
"113900","高","低","发展用户"
"113906","高","低","发展用户"
"114232","高","低","发展用户"
"114295","高","低","发展用户"
"114365","高","低","发展用户"
"114415","高","低","发展用户"
"114454","高","低","发展用户"
"114523","高","低","发展用户"
"114536","高","低","发展用户"
"114848","高","低","发展用户"
"114861","高","低","发展用户"
"11503","高","低","发展用户"
"11509","高","低","发展用户"
"115127","高","低","发展用户"
"11517","高","低","发展用户"
"11524","高","低","发展用户"
"115259","高","低","发展用户"
"115281","高","低","发展用户"
"115344","高","低","发展用户"
"115360","高","低","发展用户"
"115424","高","低","发展用户"
"115651","高","低","发展用户"
"115685","高","低","发展用户"
"1158","高","低","发展用户"
"115866","高","低","发展用户"
"115950","高","低","发展用户"
"116026","高","低","发展用户"
"116163","高","低","发展用户"
"116229","高","低","发展用户"
"11625","高","低","发展用户"
"116343","高","低","发展用户"
"116363","高","低","发展用户"
"116666","高","低","发展用户"
"116697","高","低","发展用户"
"116738","高","低","发展用户"
"116842","高","低","发展用户"
"116902","高","低","发展用户"
"116963","高","低","发展用户"
"117163","高","低","发展用户"
"117231","高","低","发展用户"
"117315","高","低","发展用户"
"117343","高","低","发展用户"
"117384","高","低","发展用户"
"117452","高","低","发展用户"
"117476","高","低","发展用户"
"117534","高","低","发展用户"
"117798","高","低","发展用户"
"117888","高","低","发展用户"
"11792","高","低","发展用户"
"11800","高","低","发展用户"
"118149","高","低","发展用户"
"1182","高","低","发展用户"
"118265","高","低","发展用户"
"118566","高","低","发展用户"
"118604","高","低","发展用户"
"118610","高","低","发展用户"
"118681","高","低","发展用户"
"118693","高","低","发展用户"
"118705","高","低","发展用户"
"118751","高","低","发展用户"
"1189","高","低","发展用户"
"119099","高","低","发展用户"
"119167","高","低","发展用户"
"119168","高","低","发展用户"
"119261","高","低","发展用户"
"119405","高","低","发展用户"
"119428","高","低","发展用户"
"11950","高","低","发展用户"
"119654","高","低","发展用户"
"11970","高","低","发展用户"
"119831","高","低","发展用户"
"119970","高","低","发展用户"
"120036","高","低","发展用户"
"120114","高","低","发展用户"
"120295","高","低","发展用户"
"120504","高","低","发展用户"
"120630","高","低","发展用户"
"12064","高","低","发展用户"
"12068","高","低","发展用户"
"120771","高","低","发展用户"
"120823","高","低","发展用户"
"120830","高","低","发展用户"
"120862","高","低","发展用户"
"120968","高","低","发展用户"
"121006","高","低","发展用户"
"121069","高","低","发展用户"
"12110","高","低","发展用户"
"121102","高","低","发展用户"
"121133","高","低","发展用户"
"12117","高","低","发展用户"
"121996","高","低","发展用户"
"122033","高","低","发展用户"
"122091","高","低","发展用户"
"122485","高","低","发展用户"
"122492","高","低","发展用户"
"122523","高","低","发展用户"
"122824","高","低","发展用户"
"122862","高","低","发展用户"
"122893","高","低","发展用户"
"122926","高","低","发展用户"
"122976","高","低","发展用户"
"123035","高","低","发展用户"
"123313","高","低","发展用户"
"123350","高","低","发展用户"
"12350","高","低","发展用户"
"123669","高","低","发展用户"
"123756","高","低","发展用户"
"123921","高","低","发展用户"
"123942","高","低","发展用户"
"123966","高","低","发展用户"
"124101","高","低","发展用户"
"124180","高","低","发展用户"
"124458","高","低","发展用户"
"124466","高","低","发展用户"
"124470","高","低","发展用户"
"124622","高","低","发展用户"
"124677","高","低","发展用户"
"124815","高","低","发展用户"
"124862","高","低","发展用户"
"124976","高","低","发展用户"
"125008","高","低","发展用户"
"125052","高","低","发展用户"
"12524","高","低","发展用户"
"125568","高","低","发展用户"
"125621","高","低","发展用户"
"12568","高","低","发展用户"
"12576","高","低","发展用户"
"125887","高","低","发展用户"
"126027","高","低","发展用户"
"126428","高","低","发展用户"
"126775","高","低","发展用户"
"126944","高","低","发展用户"
"127075","高","低","发展用户"
"127080","高","低","发展用户"
"127435","高","低","发展用户"
"12747","高","低","发展用户"
"127582","高","低","发展用户"
"12763","高","低","发展用户"
"127677","高","低","发展用户"
"127821","高","低","发展用户"
"127856","高","低","发展用户"
"128092","高","低","发展用户"
"128265","高","低","发展用户"
"128338","高","低","发展用户"
"128392","高","低","发展用户"
"128529","高","低","发展用户"
"1000027","高","低","发展用户"
"1000139","高","低","发展用户"
"1000538","高","低","发展用户"
"1000590","高","低","发展用户"
"1000749","高","低","发展用户"
"1001138","高","低","发展用户"
"1001201","高","低","发展用户"
"1001441","高","低","发展用户"
"1001531","高","低","发展用户"
"1001757","高","低","发展用户"
"1001876","高","低","发展用户"
"1001879","高","低","发展用户"
"1001902","高","低","发展用户"
"1001952","高","低","发展用户"
"100197","高","低","发展用户"
"1001982","高","低","发展用户"
"1002127","高","低","发展用户"
"1002180","高","低","发展用户"
"1002218","高","低","发展用户"
"100225","高","低","发展用户"
"1002257","高","低","发展用户"
"1002311","高","低","发展用户"
"100243","高","低","发展用户"
"1002574","高","低","发展用户"
"100261","高","低","发展用户"
"1002684","高","低","发展用户"
"1002756","高","低","发展用户"
"1002831","高","低","发展用户"
"1002862","高","低","发展用户"
"1003171","高","低","发展用户"
"100318","高","低","发展用户"
"1003514","高","低","发展用户"
"1003627","高","低","发展用户"
"100370","高","低","发展用户"
"1003766","高","低","发展用户"
"1003782","高","低","发展用户"
"1003821","高","低","发展用户"
"1003867","高","低","发展用户"
"1003988","高","低","发展用户"
"1004082","高","低","发展用户"
"1004161","高","低","发展用户"
"1004183","高","低","发展用户"
"1004444","高","低","发展用户"
"1004533","高","低","发展用户"
"1004555","高","低","发展用户"
"1004751","高","低","发展用户"
"1004810","高","低","发展用户"
"1004834","高","低","发展用户"
"1004936","高","低","发展用户"
"1004974","高","低","发展用户"
"1005077","高","低","发展用户"
"1005082","高","低","发展用户"
