"User_ID","R","F","消费时间间隔","消费频率"
"114232","0","2","高","低"
"114295","0","2","高","低"
"114365","0","2","高","低"
"114415","0","2","高","低"
"114454","0","2","高","低"
"114523","0","2","高","低"
"114536","0","2","高","低"
"114848","0","2","高","低"
"114861","0","2","高","低"
"11503","0","2","高","低"
"11509","0","2","高","低"
"115127","0","2","高","低"
"11517","0","2","高","低"
"11524","0","2","高","低"
"115259","0","2","高","低"
"115281","0","2","高","低"
"115344","0","2","高","低"
"115360","0","2","高","低"
"115424","0","2","高","低"
"115651","0","2","高","低"
"115685","0","2","高","低"
"1158","0","2","高","低"
"115866","0","2","高","低"
"115950","0","2","高","低"
"116026","0","2","高","低"
"116163","0","2","高","低"
"116229","0","2","高","低"
"11625","0","2","高","低"
"116343","0","2","高","低"
"116363","0","2","高","低"
"116666","0","2","高","低"
"116697","0","2","高","低"
"116738","0","2","高","低"
"116842","0","2","高","低"
"116902","0","2","高","低"
"116963","0","2","高","低"
"117163","0","2","高","低"
"117231","0","2","高","低"
"117315","0","2","高","低"
"117343","0","2","高","低"
"117384","0","2","高","低"
"117452","0","2","高","低"
"117476","0","2","高","低"
"117534","0","2","高","低"
"117798","0","2","高","低"
"117888","0","2","高","低"
"11792","0","2","高","低"
"11800","0","2","高","低"
"118149","0","2","高","低"
"1182","0","2","高","低"
"118265","0","2","高","低"
"118566","0","2","高","低"
"118604","0","2","高","低"
"118610","0","2","高","低"
"118681","0","2","高","低"
"118693","0","2","高","低"
"118705","0","2","高","低"
"118751","0","2","高","低"
"1189","0","2","高","低"
"119099","0","2","高","低"
"119167","0","2","高","低"
"119168","0","2","高","低"
"119261","0","2","高","低"
"119405","0","2","高","低"
"119428","0","2","高","低"
"11950","0","2","高","低"
"119654","0","2","高","低"
"11970","0","2","高","低"
"119831","0","2","高","低"
"119970","0","2","高","低"
"120036","0","2","高","低"
"120114","0","2","高","低"
"120295","0","2","高","低"
"120504","0","2","高","低"
"120630","0","2","高","低"
"12064","0","2","高","低"
"12068","0","2","高","低"
"120771","0","2","高","低"
"120823","0","2","高","低"
"120830","0","2","高","低"
"120862","0","2","高","低"
"120968","0","2","高","低"
"121006","0","2","高","低"
"121069","0","2","高","低"
"12110","0","2","高","低"
"121102","0","2","高","低"
"121133","0","2","高","低"
"12117","0","2","高","低"
"121996","0","2","高","低"
"122033","0","2","高","低"
"122091","0","2","高","低"
"122485","0","2","高","低"
"122492","0","2","高","低"
"122523","0","2","高","低"
"122824","0","2","高","低"
"122862","0","2","高","低"
"122893","0","2","高","低"
"122926","0","2","高","低"
"122976","0","2","高","低"
"123035","0","2","高","低"
"123313","0","2","高","低"
"123350","0","2","高","低"
"12350","0","2","高","低"
"123669","0","2","高","低"
"123756","0","2","高","低"
"123921","0","2","高","低"
"123942","0","2","高","低"
"123966","0","2","高","低"
"124101","0","2","高","低"
"124180","0","2","高","低"
"124458","0","2","高","低"
"124466","0","2","高","低"
"124470","0","2","高","低"
"124622","0","2","高","低"
"124677","0","2","高","低"
"124815","0","2","高","低"
"124862","0","2","高","低"
"124976","0","2","高","低"
"125008","0","2","高","低"
"125052","0","2","高","低"
"12524","0","2","高","低"
"125568","0","2","高","低"
"125621","0","2","高","低"
"12568","0","2","高","低"
"12576","0","2","高","低"
"125887","0","2","高","低"
"126027","0","2","高","低"
"126428","0","2","高","低"
"126775","0","2","高","低"
"126944","0","2","高","低"
"127075","0","2","高","低"
"127080","0","2","高","低"
"127435","0","2","高","低"
"12747","0","2","高","低"
"127582","0","2","高","低"
"12763","0","2","高","低"
"127677","0","2","高","低"
"127821","0","2","高","低"
"127856","0","2","高","低"
"128092","0","2","高","低"
"128265","0","2","高","低"
"128338","0","2","高","低"
"128392","0","2","高","低"
"128529","0","2","高","低"
"1000027","0","2","高","低"
"1000139","0","2","高","低"
"1000538","0","2","高","低"
"1000590","0","2","高","低"
"1000749","0","2","高","低"
"1001138","0","2","高","低"
"1001201","0","2","高","低"
"1001441","0","2","高","低"
"1001531","0","2","高","低"
"1001757","0","2","高","低"
"1001876","0","2","高","低"
"1001879","0","2","高","低"
"1001902","0","2","高","低"
"1001952","0","2","高","低"
"100197","0","2","高","低"
"1001982","0","2","高","低"
"1002127","0","2","高","低"
"1002180","0","2","高","低"
"1002218","0","2","高","低"
"100225","0","2","高","低"
"1002257","0","2","高","低"
"1002311","0","2","高","低"
"100243","0","2","高","低"
"1002574","0","2","高","低"
"100261","0","2","高","低"
"1002684","0","2","高","低"
"1002756","0","2","高","低"
"1002831","0","2","高","低"
"1002862","0","2","高","低"
"1003171","0","2","高","低"
"100318","0","2","高","低"
"1003514","0","2","高","低"
"1003627","0","2","高","低"
"100370","0","2","高","低"
"1003766","0","2","高","低"
"1003782","0","2","高","低"
"1003821","0","2","高","低"
"1003867","0","2","高","低"
"1003988","0","2","高","低"
"1004082","0","2","高","低"
"1004161","0","2","高","低"
"1004183","0","2","高","低"
"1004444","0","2","高","低"
"1004533","0","2","高","低"
"1004555","0","2","高","低"
"1004751","0","2","高","低"
"1004810","0","2","高","低"
"1004834","0","2","高","低"
"1004936","0","2","高","低"
"1004974","0","2","高","低"
"1005077","0","2","高","低"
"1005082","0","2","高","低"
"1005501","0","2","高","低"
"1005545","0","2","高","低"
"1005681","0","2","高","低"
"1005738","0","2","高","低"
"1005771","0","2","高","低"
"1005779","0","2","高","低"
"1005996","0","2","高","低"
"1006040","0","2","高","低"
"1006403","0","2","高","低"
"1006411","0","2","高","低"
"1006422","0","2","高","低"
"1006566","0","2","高","低"
"1006698","0","2","高","低"
"1007192","0","2","高","低"
"1007339","0","2","高","低"
"1007393","0","2","高","低"
"1007503","0","2","高","低"
"100772","0","2","高","低"
"1007906","0","2","高","低"
"1008107","0","2","高","低"
"100814","0","2","高","低"
"1008148","0","2","高","低"
"1008162","0","2","高","低"
"1008215","0","2","高","低"
"100856","0","2","高","低"
"1008586","0","2","高","低"
"1008685","0","2","高","低"
"1008726","0","2","高","低"
"1009104","0","2","高","低"
"1009135","0","2","高","低"
"1009352","0","2","高","低"
"1009407","0","2","高","低"
"1009457","0","2","高","低"
"1009472","0","2","高","低"
"1009508","0","2","高","低"
"1009551","0","2","高","低"
"1009575","0","2","高","低"
"1009684","0","2","高","低"
"1009888","0","2","高","低"
"1010017","0","2","高","低"
"1010189","0","2","高","低"
"1010373","0","2","高","低"
"1010427","0","2","高","低"
"1010572","0","2","高","低"
"1010630","0","2","高","低"
"1010690","0","2","高","低"
"1010780","0","2","高","低"
"1011079","0","2","高","低"
"1011387","0","2","高","低"
"1011647","0","2","高","低"
"1011752","0","2","高","低"
"1011802","0","2","高","低"
"1011919","0","2","高","低"
"1012017","0","2","高","低"
"1012060","0","2","高","低"
"1012062","0","2","高","低"
"1012070","0","2","高","低"
"1012125","0","2","高","低"
"1012296","0","2","高","低"
"101230","0","2","高","低"
"1012344","0","2","高","低"
"1012808","0","2","高","低"
"1013015","0","2","高","低"
"1013063","0","2","高","低"
"1013131","0","2","高","低"
"1013305","0","2","高","低"
"1013365","0","2","高","低"
"1013396","0","2","高","低"
"1013492","0","2","高","低"
"1013494","0","2","高","低"
"1013606","0","2","高","低"
"1013702","0","2","高","低"
"1013822","0","2","高","低"
"1013875","0","2","高","低"
"1013967","0","2","高","低"
"101422","0","2","高","低"
"1014344","0","2","高","低"
"1014597","0","2","高","低"
"1014629","0","2","高","低"
"1014647","0","2","高","低"
"1014695","0","2","高","低"
"1014696","0","2","高","低"
"1014838","0","2","高","低"
"1015047","0","2","高","低"
"1015357","0","2","高","低"
"1015408","0","2","高","低"
"1015582","0","2","高","低"
"1015592","0","2","高","低"
"1015856","0","2","高","低"
"101589","0","2","高","低"
"1015962","0","2","高","低"
"1016093","0","2","高","低"
"1016302","0","2","高","低"
"1016384","0","2","高","低"
"1016457","0","2","高","低"
"1016472","0","2","高","低"
"1016479","0","2","高","低"
"101673","0","2","高","低"
"1016732","0","2","高","低"
"1016924","0","2","高","低"
"1016928","0","2","高","低"
"1016950","0","2","高","低"
"1017034","0","2","高","低"
"1017353","0","2","高","低"
"1017355","0","2","高","低"
"1017557","0","2","高","低"
"1017679","0","2","高","低"
"1017927","0","2","高","低"
"1017958","0","2","高","低"
"10226","0","2","高","低"
"102294","0","2","高","低"
"102519","0","2","高","低"
"102885","0","2","高","低"
"10296","0","2","高","低"
"103128","0","2","高","低"
"103275","0","2","高","低"
"103317","0","2","高","低"
"103492","0","2","高","低"
"103530","0","2","高","低"
"103574","0","2","高","低"
"103643","0","2","高","低"
"103680","0","2","高","低"
"103814","0","2","高","低"
"103910","0","2","高","低"
"103912","0","2","高","低"
"104115","0","2","高","低"
"104130","0","2","高","低"
"104423","0","2","高","低"
"104490","0","2","高","低"
"104503","0","2","高","低"
"104906","0","2","高","低"
"105000","0","2","高","低"
"105182","0","2","高","低"
"105207","0","2","高","低"
"105222","0","2","高","低"
"10526","0","2","高","低"
"105744","0","2","高","低"
"105770","0","2","高","低"
"105884","0","2","高","低"
"105949","0","2","高","低"
"105983","0","2","高","低"
"106024","0","2","高","低"
"106090","0","2","高","低"
"106144","0","2","高","低"
"106200","0","2","高","低"
"106276","0","2","高","低"
"10628","0","2","高","低"
"106363","0","2","高","低"
"106413","0","2","高","低"
"106488","0","2","高","低"
"10656","0","2","高","低"
"106723","0","2","高","低"
"106742","0","2","高","低"
"106800","0","2","高","低"
"106854","0","2","高","低"
"107398","0","2","高","低"
"107693","0","2","高","低"
"107726","0","2","高","低"
"107756","0","2","高","低"
"107990","0","2","高","低"
"108078","0","2","高","低"
"108103","0","2","高","低"
"108274","0","2","高","低"
"108450","0","2","高","低"
"108799","0","2","高","低"
"108825","0","2","高","低"
"108842","0","2","高","低"
"109210","0","2","高","低"
"10923","0","2","高","低"
"109275","0","2","高","低"
"109276","0","2","高","低"
"109523","0","2","高","低"
"109808","0","2","高","低"
"109830","0","2","高","低"
"109908","0","2","高","低"
"109951","0","2","高","低"
"109974","0","2","高","低"
"109990","0","2","高","低"
"110193","0","2","高","低"
"110328","0","2","高","低"
"110373","0","2","高","低"
"110392","0","2","高","低"
"111068","0","2","高","低"
"111124","0","2","高","低"
"111167","0","2","高","低"
"111200","0","2","高","低"
"111276","0","2","高","低"
"111342","0","2","高","低"
"111482","0","2","高","低"
"111556","0","2","高","低"
"111894","0","2","高","低"
"112238","0","2","高","低"
"112244","0","2","高","低"
"112253","0","2","高","低"
"112393","0","2","高","低"
"112401","0","2","高","低"
"1000001","0","1","高","低"
"1000319","0","1","高","低"
"1000328","0","1","高","低"
"1000332","0","1","高","低"
"1000727","0","1","高","低"
"1000772","0","1","高","低"
"1001048","0","1","高","低"
"1001148","0","1","高","低"
"1001524","0","1","高","低"
"1001551","0","1","高","低"
"1001882","0","1","高","低"
"100227","0","1","高","低"
"1002315","0","1","高","低"
"1002375","0","1","高","低"
"1002512","0","1","高","低"
"1002591","0","1","高","低"
"1002642","0","1","高","低"
"1002767","0","1","高","低"
"1002771","0","1","高","低"
"1002890","0","1","高","低"
"1003073","0","1","高","低"
"1003123","0","1","高","低"
"1003250","0","1","高","低"
"1003348","0","1","高","低"
"1003463","0","1","高","低"
"1003748","0","1","高","低"
"1003863","0","1","高","低"
"1003893","0","1","高","低"
"1003961","0","1","高","低"
"1004001","0","1","高","低"
"1004002","0","1","高","低"
"1004026","0","1","高","低"
"1004146","0","1","高","低"
"1004282","0","1","高","低"
"1004354","0","1","高","低"
"100440","0","1","高","低"
"1004441","0","1","高","低"
"100453","0","1","高","低"
"1004562","0","1","高","低"
"10049","0","1","高","低"
"1005035","0","1","高","低"
"1005249","0","1","高","低"
"1005257","0","1","高","低"
"1005304","0","1","高","低"
"1005473","0","1","高","低"
"1005487","0","1","高","低"
"1005507","0","1","高","低"
"1005767","0","1","高","低"
"1006002","0","1","高","低"
"1006079","0","1","高","低"
"1006260","0","1","高","低"
"1006480","0","1","高","低"
"1006652","0","1","高","低"
"1006984","0","1","高","低"
"1007094","0","1","高","低"
"1007246","0","1","高","低"
"1007274","0","1","高","低"
"1007313","0","1","高","低"
"1007573","0","1","高","低"
"1007624","0","1","高","低"
"1007665","0","1","高","低"
"1007691","0","1","高","低"
"1007699","0","1","高","低"
"1007843","0","1","高","低"
"1007860","0","1","高","低"
"1007928","0","1","高","低"
"1007957","0","1","高","低"
"1008323","0","1","高","低"
"1008684","0","1","高","低"
"1008846","0","1","高","低"
"1009243","0","1","高","低"
"1009328","0","1","高","低"
"1009645","0","1","高","低"
"1009748","0","1","高","低"
"1009853","0","1","高","低"
"1009949","0","1","高","低"
"1010376","0","1","高","低"
"1010455","0","1","高","低"
"1010593","0","1","高","低"
"1010694","0","1","高","低"
"1010713","0","1","高","低"
"1010765","0","1","高","低"
"1010817","0","1","高","低"
"1011397","0","1","高","低"
"101144","0","1","高","低"
"1011868","0","1","高","低"
"1012155","0","1","高","低"
"1012164","0","1","高","低"
"1012222","0","1","高","低"
"1012541","0","1","高","低"
"101269","0","1","高","低"
"1013180","0","1","高","低"
